vehicle_id;timestamp;time;speed;course;lat;lon
1c824c978e6b4f140856109876499e3451e10884c9c3ab0587e94cdab00f609b;1713981830;24.04.2024 20:03;72;102;51.94169;15.45491
dcf2302b544b6f4bffef645f5fc6c91a7efa511d6e9d2015f26cbe56fedd0dc2;1713981836;24.04.2024 20:03;54;130;51.93282;15.52406
39476497bf633423caee8afa416cd0399ffe82b627b80b7e2182458bfcbdeada;1713981837;24.04.2024 20:03;61;300;51.92708;15.53767
938a2c90e6b6b74e1bce29ace48fddc058a3236e231130d17bc109443497a3fe;1713981840;24.04.2024 20:04;57;300;51.92691;15.53798
1c824c978e6b4f140856109876499e3451e10884c9c3ab0587e94cdab00f609b;1713981840;24.04.2024 20:04;75;102;51.94125;15.45788
c40ff1b99180cdf6c13bcf4fe3c5164e4f38e6ef8fa22a27db351ec3bfafb1ab;1713981842;24.04.2024 20:04;18;26;51.93536;15.51719
dcf2302b544b6f4bffef645f5fc6c91a7efa511d6e9d2015f26cbe56fedd0dc2;1713981846;24.04.2024 20:04;50;136;51.93195;15.52538
39476497bf633423caee8afa416cd0399ffe82b627b80b7e2182458bfcbdeada;1713981847;24.04.2024 20:04;57;300;51.92788;15.53554
938a2c90e6b6b74e1bce29ace48fddc058a3236e231130d17bc109443497a3fe;1713981850;24.04.2024 20:04;57;300;51.92767;15.53591
1c824c978e6b4f140856109876499e3451e10884c9c3ab0587e94cdab00f609b;1713981850;24.04.2024 20:04;72;102;51.94083;15.46081
39476497bf633423caee8afa416cd0399ffe82b627b80b7e2182458bfcbdeada;1713981857;24.04.2024 20:04;57;300;51.92864;15.53343
dcf2302b544b6f4bffef645f5fc6c91a7efa511d6e9d2015f26cbe56fedd0dc2;1713981857;24.04.2024 20:04;54;130;51.93108;15.52687
938a2c90e6b6b74e1bce29ace48fddc058a3236e231130d17bc109443497a3fe;1713981860;24.04.2024 20:04;61;300;51.92848;15.53375
1c824c978e6b4f140856109876499e3451e10884c9c3ab0587e94cdab00f609b;1713981860;24.04.2024 20:04;68;102;51.94041;15.46365
c80ca8da482e99fc7c2aff9ce7f04fd48f56ee6c145694058f50207615575739;1713981864;24.04.2024 20:04;18;206;51.94029;15.46575
39476497bf633423caee8afa416cd0399ffe82b627b80b7e2182458bfcbdeada;1713981867;24.04.2024 20:04;61;300;51.92941;15.53126
dcf2302b544b6f4bffef645f5fc6c91a7efa511d6e9d2015f26cbe56fedd0dc2;1713981867;24.04.2024 20:04;57;118;51.93019;15.52884
938a2c90e6b6b74e1bce29ace48fddc058a3236e231130d17bc109443497a3fe;1713981870;24.04.2024 20:04;61;300;51.9293;15.5315
46206bd4dd99fc2e1366500be8a08a972f8ed807b7aa044a158a554349a6fc7d;1713981870;24.04.2024 20:04;25;268;51.94021;15.46535
1c824c978e6b4f140856109876499e3451e10884c9c3ab0587e94cdab00f609b;1713981870;24.04.2024 20:04;14;104;51.94015;15.46549
c80ca8da482e99fc7c2aff9ce7f04fd48f56ee6c145694058f50207615575739;1713981874;24.04.2024 20:04;36;280;51.94026;15.46482
77b6f56ba877d686fd043ac77d893116bff66708917121c56e869cc226509ac5;1713981876;24.04.2024 20:04;36;112;51.93357;15.52197
39476497bf633423caee8afa416cd0399ffe82b627b80b7e2182458bfcbdeada;1713981877;24.04.2024 20:04;61;300;51.93027;15.52903
dcf2302b544b6f4bffef645f5fc6c91a7efa511d6e9d2015f26cbe56fedd0dc2;1713981877;24.04.2024 20:04;72;120;51.92919;15.53139
938a2c90e6b6b74e1bce29ace48fddc058a3236e231130d17bc109443497a3fe;1713981880;24.04.2024 20:04;57;300;51.93013;15.52928
46206bd4dd99fc2e1366500be8a08a972f8ed807b7aa044a158a554349a6fc7d;1713981880;24.04.2024 20:04;46;282;51.94041;15.46389
1c824c978e6b4f140856109876499e3451e10884c9c3ab0587e94cdab00f609b;1713981880;24.04.2024 20:04;7;92;51.94007;15.46598
c80ca8da482e99fc7c2aff9ce7f04fd48f56ee6c145694058f50207615575739;1713981884;24.04.2024 20:04;57;282;51.94053;15.46302
77b6f56ba877d686fd043ac77d893116bff66708917121c56e869cc226509ac5;1713981886;24.04.2024 20:04;36;118;51.93313;15.52349
39476497bf633423caee8afa416cd0399ffe82b627b80b7e2182458bfcbdeada;1713981887;24.04.2024 20:04;57;312;51.9312;15.527
dcf2302b544b6f4bffef645f5fc6c91a7efa511d6e9d2015f26cbe56fedd0dc2;1713981887;24.04.2024 20:04;64;118;51.92836;15.53374
938a2c90e6b6b74e1bce29ace48fddc058a3236e231130d17bc109443497a3fe;1713981890;24.04.2024 20:04;54;308;51.93101;15.52728
46206bd4dd99fc2e1366500be8a08a972f8ed807b7aa044a158a554349a6fc7d;1713981890;24.04.2024 20:04;61;282;51.94073;15.46164
1c824c978e6b4f140856109876499e3451e10884c9c3ab0587e94cdab00f609b;1713981890;24.04.2024 20:04;36;104;51.93997;15.46667
c80ca8da482e99fc7c2aff9ce7f04fd48f56ee6c145694058f50207615575739;1713981894;24.04.2024 20:04;61;280;51.94089;15.46063
77b6f56ba877d686fd043ac77d893116bff66708917121c56e869cc226509ac5;1713981896;24.04.2024 20:04;39;134;51.93251;15.52469
39476497bf633423caee8afa416cd0399ffe82b627b80b7e2182458bfcbdeada;1713981897;24.04.2024 20:04;57;314;51.93222;15.52532
dcf2302b544b6f4bffef645f5fc6c91a7efa511d6e9d2015f26cbe56fedd0dc2;1713981897;24.04.2024 20:04;64;116;51.92755;15.53599
